source,target,weight
0x1_0xd670a99b9ad6b9fe256294f51cfe5f38e51d54aa,0x1_0x24f8d8526158bf97de53138d7ec8c6c0833ed526,50.00816090066849
0x1_0xd670a99b9ad6b9fe256294f51cfe5f38e51d54aa,0x1_0x800006401ef35897c744ca74841ec3cdffb40008,0.08730214910871038
0x1_0xd670a99b9ad6b9fe256294f51cfe5f38e51d54aa,0x1_0x08b0874834744ddd2569349a081482c5544dc076,101.0416888997311
0x1_0xd670a99b9ad6b9fe256294f51cfe5f38e51d54aa,0x1_0xa0000da7787c864dcea5247a35aac1a3476d000a,2.901884078081659
0x1_0x7a65a5a3a6a096cb6d687885f04e91cbc690f843,0x1_0x14c07a5f107a9d15a6c2d0c131dcb3933386503e,53.25764956768649
0x1_0x7a65a5a3a6a096cb6d687885f04e91cbc690f843,0x1_0xa000071d5b7f57fb5c3bc7a6b6d75c57d73d000a,60.57404260490716
0x1_0x7a65a5a3a6a096cb6d687885f04e91cbc690f843,0x1_0x9cc68a0947d8be38ec7c3504ea31a09a26b7f441,1002.3371211871055
0x1_0x7a65a5a3a6a096cb6d687885f04e91cbc690f843,0x1_0x4a92ae1b2099f28fe41ab03810b12ebdfc52ae26,88.56091327010382
0x1_0x7a65a5a3a6a096cb6d687885f04e91cbc690f843,0x1_0xadeb5a75f3fad068cc46384a4d4b7a7e01fedb2f,53.847784615119785
0x1_0x1846b4c399471d34666798b8d6b7662580d11ae6,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,327.37405748252166
0x1_0x1846b4c399471d34666798b8d6b7662580d11ae6,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,22.72232441881321
0x1_0x1846b4c399471d34666798b8d6b7662580d11ae6,0x1_0xa000071d5b7f57fb5c3bc7a6b6d75c57d73d000a,82.55017820303135
0x1_0x1846b4c399471d34666798b8d6b7662580d11ae6,0x1_0x9cc68a0947d8be38ec7c3504ea31a09a26b7f441,164.74855027859027
0x1_0x1846b4c399471d34666798b8d6b7662580d11ae6,0x1_0x9cc68a0947d8be38ec7c3504ea31a09a26b7f441,82.10557499474582
0x1_0x1846b4c399471d34666798b8d6b7662580d11ae6,0x1_0xca8142a2e2f850a20c695204f764c7eba9886f08,1288.520484963458
0x1_0x1846b4c399471d34666798b8d6b7662580d11ae6,0x1_0xb8ac01c520442452202a5faf5179328b8c339eee,1336.1628418748733
0x1_0xceb4d74c140f0a7a35b7e37033ba53b8ea7ad327,0x1_0xb00008edc2d358bf7812a5740c3f546b262a000b,50.63722445485136
0x1_0xceb4d74c140f0a7a35b7e37033ba53b8ea7ad327,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,605.877815331118
0x1_0xceb4d74c140f0a7a35b7e37033ba53b8ea7ad327,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,302.33570870103966
0x1_0xceb4d74c140f0a7a35b7e37033ba53b8ea7ad327,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,151.1678889105357
0x1_0xceb4d74c140f0a7a35b7e37033ba53b8ea7ad327,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,75.58396173448831
0x1_0xceb4d74c140f0a7a35b7e37033ba53b8ea7ad327,0x1_0xa000071d5b7f57fb5c3bc7a6b6d75c57d73d000a,34.20386835746119
0x1_0xceb4d74c140f0a7a35b7e37033ba53b8ea7ad327,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,567.590884
0x1_0xceb4d74c140f0a7a35b7e37033ba53b8ea7ad327,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,287.64391654955597
0x1_0xd8cf111367f44112f825f0b945b0aeff505aa29b,0x1_0x20e6068c64b886492fd5f85609649217c21bcb99,1270.3444065170743
0x1_0x718ae2391e51c921d3279d3079808d068212519d,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,33.49867334393226
0x1_0x718ae2391e51c921d3279d3079808d068212519d,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,46.272827466190876
0x1_0x718ae2391e51c921d3279d3079808d068212519d,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,16.72639791872335
0x1_0x718ae2391e51c921d3279d3079808d068212519d,0x1_0xf0000376376ec16c18f5e94fd5d04b0e766e000f,61.565452273032555
0x1_0x34d7586ce79655eed9d80d97312bc57df69cb84f,0x1_0xd6506c1800bc54c157962d958e7e294ce46e58ad,555.1660654765799
0x1_0x34d7586ce79655eed9d80d97312bc57df69cb84f,0x1_0x5c280af6cc13383c2c5ce93b1168deb62d48feb7,880.6538132765871
0x1_0x0f10a3ae38d1f6122448f27c0db598c1d2639328,0x1_0x0265352eabee7e9c6a40f064868db55d68a78b9d,9118.24818819978
0x1_0x8dee73bfd0ded5e2426885f3f101cad6644f2aff,0x1_0x198ae1809784d9b71e81c41b5b17841d36a447fc,8276.292749360095
0x1_0xa25e2d3d759a0a8eb041535ef6705dfa5548404c,0x1_0x30000c5c3b2a7bcd57a82651826d347f617e0003,1580.5984013819998
0x1_0x73ec4dcb8b04a621506a1825bbcab3975247a47e,0x1_0xf0000376376ec16c18f5e94fd5d04b0e766e000f,4329.8123481088
0x1_0x73ec4dcb8b04a621506a1825bbcab3975247a47e,0x1_0x1c556b22a087963caafa7da79c9c386d2f16d04e,56554.25516240499
0x1_0x73ec4dcb8b04a621506a1825bbcab3975247a47e,0x1_0x9000075b6bf12da229be2ab3f89d680070710009,7717.78674763294
0x1_0x14317db38f1468bf6c4437ef5001d4168c59092c,0x1_0xa000071d5b7f57fb5c3bc7a6b6d75c57d73d000a,114.66143828514815
0x1_0x14317db38f1468bf6c4437ef5001d4168c59092c,0x1_0xc0ffeebabe5d496b2dde509f9fa189c25cf29671,268.9310685007077
0x1_0x14317db38f1468bf6c4437ef5001d4168c59092c,0x1_0x0e1e1fde4b509104fe9b40df7ab925c0d831a8ac,219.43601323800328
0x1_0x14317db38f1468bf6c4437ef5001d4168c59092c,0x1_0x0e1e1fde4b509104fe9b40df7ab925c0d831a8ac,109.96010371968117
0x1_0x14317db38f1468bf6c4437ef5001d4168c59092c,0x1_0x3714bd6bc20a4b630fee237c90d597b136409d2a,638.0421715721803
0x1_0x14317db38f1468bf6c4437ef5001d4168c59092c,0x1_0xbb54a7dbc2d31e0793466002fb72801eebfed274,25.980895941
0x1_0xac8557b877e3fa9e5f21185929e17515fba1c2fb,0x1_0x2fe22260c712d2e4ec247c469dd89fe90e303f0f,1593.3423669109998
0x1_0x70b71b550668562b2aec29a1aad3bc7fdf283597,0x1_0xdaf211344fe49b22bc737764dfbe957a07baad27,116.81646621928705
0x1_0xd978232d3aadeef4195cf6b81aaab21a84514751,0x1_0xe0cc7649f7dafcf2afcd02ebd63db6eed911fbec,796.4721234487039
0x1_0xb3de7a0c169e8d0d122664d83e3baa13dc494a6b,0x1_0x265b372ff72ec921f86f225fe4f55bccd3040bf2,12775.009751054939
0x1_0x15f8a2badda62290dc71e0a08ce28c814f84f848,0x1_0x0aff4363f66e1e0c749ed2d02c3af69995ba6fd8,172960.54329908703
0x1_0xc041b498c247786c5ca28c0034cec4e024dd21e7,0x1_0xa000071d5b7f57fb5c3bc7a6b6d75c57d73d000a,153.3876547942885
0x1_0xc041b498c247786c5ca28c0034cec4e024dd21e7,0x1_0x0e1e1fde4b509104fe9b40df7ab925c0d831a8ac,388.6822968915909
0x1_0xc041b498c247786c5ca28c0034cec4e024dd21e7,0x1_0x674ac46f19de2f0f5ddd1772e9d9536820b71e03,218.0728367564916
0x1_0xc041b498c247786c5ca28c0034cec4e024dd21e7,0x1_0xd5d8c714f5d18b39bffbbcca4090bd82c8a54729,215.4849321240681
0x1_0xb03353c77391a7585832436b7c0ddea1b5ec7716,0x1_0x21afa269786294acccae241b296f9437245f0594,250.02694143427493
0x1_0xaa6697f60d6ee712871c4933faef25e4051038ff,0x1_0x5018c3c0a4404c395bcc757d8cb61e21e9db9a3f,2930.3278797797457
0x1_0x23d59cf0cc3e289a8dda55fef974e5a93f6dc5ef,0x1_0xc00001c3cfcadfd33965a6bedfbc74e0ca01000c,158.82813564406112
0x1_0x23d59cf0cc3e289a8dda55fef974e5a93f6dc5ef,0x1_0xc00001c3cfcadfd33965a6bedfbc74e0ca01000c,60.58640927994544
0x1_0x23d59cf0cc3e289a8dda55fef974e5a93f6dc5ef,0x1_0x4a718dbc3193c678650b5b693db7bc79b0078bc1,95.84637310565884
0x1_0x23d59cf0cc3e289a8dda55fef974e5a93f6dc5ef,0x1_0xb9deab2a6c3d1c044c924205c431d95c305c756b,794.2803959515435
0x1_0x23d59cf0cc3e289a8dda55fef974e5a93f6dc5ef,0x1_0x5a3235750138863849dec769f590b67832b8a2df,6419.098115578989
0x1_0x23d59cf0cc3e289a8dda55fef974e5a93f6dc5ef,0x1_0xa632ec67d8cce2d812ae99650450c6db9f827608,1640.214523306162
0x1_0x23d59cf0cc3e289a8dda55fef974e5a93f6dc5ef,0x1_0xf576c7f17bc5a834f8bfe6f810a09eb44818c739,178.31586063046828
0x1_0x23d59cf0cc3e289a8dda55fef974e5a93f6dc5ef,0x1_0xddd075d5a7cac35b6e79b5349d2fe1f6f90c8052,383.15850099650476
0x1_0x23d59cf0cc3e289a8dda55fef974e5a93f6dc5ef,0x1_0xe0cc7649f7dafcf2afcd02ebd63db6eed911fbec,766.3148926670469
0x1_0x23d59cf0cc3e289a8dda55fef974e5a93f6dc5ef,0x1_0xd5d8c714f5d18b39bffbbcca4090bd82c8a54729,1310.2818249620989
0x1_0x23d59cf0cc3e289a8dda55fef974e5a93f6dc5ef,0x1_0xadeb5a75f3fad068cc46384a4d4b7a7e01fedb2f,89.37916765975463
0x1_0x23d59cf0cc3e289a8dda55fef974e5a93f6dc5ef,0x1_0x84bcffacf1993949a2f55f46943406ec262a1157,47.92332917509229
0x1_0xd5fdc7790ca6a881e5067bc0d73406de1e2dc59e,0x1_0x0e1e1fde4b509104fe9b40df7ab925c0d831a8ac,96.79676901291718
0x1_0xbc5fca1e70058fb5140f229b5b64929ca616d76a,0x1_0x4982608c819513aef2a1d9a35bd0526e85744007,484.8593999477748
0x1_0xbc5fca1e70058fb5140f229b5b64929ca616d76a,0x1_0x4982608c819513aef2a1d9a35bd0526e85744007,290.5964146544365
0x1_0xbc5fca1e70058fb5140f229b5b64929ca616d76a,0x1_0xa5939091596036833fb13351024d7c649359f507,598.9627192525668
0x1_0xbc5fca1e70058fb5140f229b5b64929ca616d76a,0x1_0xef7ac9859542ce9add71f49f743be135624df4f5,514.5101135764958
0x1_0xbc5fca1e70058fb5140f229b5b64929ca616d76a,0x1_0x6d34374fd2254edf0937a3e8bbbb44756c0c9971,37.4398877936474
0x1_0x6d16749cefb3892a101631279a8fe7369a281d0e,0x1_0x5d93ee78d80db7824fd77f09d1bc142b7507ddcf,4348.447636407225
0x1_0x6d16749cefb3892a101631279a8fe7369a281d0e,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,736.519085011127
0x1_0x6d16749cefb3892a101631279a8fe7369a281d0e,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,400.22236277416823
0x1_0x6d16749cefb3892a101631279a8fe7369a281d0e,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,53.131690276966715
0x1_0x6d16749cefb3892a101631279a8fe7369a281d0e,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,26.549844126626446
0x1_0x17553e9eb0c65cb4044ab17a6918f9f5ed6f42bc,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,70.01772879845522
0x1_0x17553e9eb0c65cb4044ab17a6918f9f5ed6f42bc,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,38.41307195374316
0x1_0x17553e9eb0c65cb4044ab17a6918f9f5ed6f42bc,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,36.0122158315722
0x1_0x17553e9eb0c65cb4044ab17a6918f9f5ed6f42bc,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,19.470112
0x1_0x17553e9eb0c65cb4044ab17a6918f9f5ed6f42bc,0x1_0xc992ba8e05f470e2c26314da438ac3714d002d40,141.28873209785067
0x1_0x17553e9eb0c65cb4044ab17a6918f9f5ed6f42bc,0x1_0x7801548e2bbd500ff50fbeaa34bf64c2be719f83,76.60664048883395
0x1_0xc0a00af31636f3426b983684fcc037d350862070,0x1_0xa5939091596036833fb13351024d7c649359f507,179.1345935411869
0x1_0xc0a00af31636f3426b983684fcc037d350862070,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,31.401005378593293
0x1_0xc0a00af31636f3426b983684fcc037d350862070,0x1_0x23a104a5f0f67e1be6a959ccfa62c358654e0454,359.8048559404814
0x1_0xc0a00af31636f3426b983684fcc037d350862070,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,43.46052826643124
0x1_0xc0a00af31636f3426b983684fcc037d350862070,0x1_0x823b0ab4c26943a1e1013beefcbefa45b079fc38,86.40136649798062
0x1_0xc0a00af31636f3426b983684fcc037d350862070,0x1_0xb004f6d639dd3124d5b44e71756d638f8c414523,358.1195575415628
0x1_0x5361f7db8fce34fe9d4f720dbf5a1a3b5ea39eba,0x1_0xb004f6d639dd3124d5b44e71756d638f8c414523,1699.3111607628375
0x1_0x5104efc872d45dba3a97bf02aebe240dfc283321,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,30.013885281768353
0x1_0x5104efc872d45dba3a97bf02aebe240dfc283321,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,15.433772302341543
0x1_0x5104efc872d45dba3a97bf02aebe240dfc283321,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,17.880024464377584
0x1_0x97ff3aa11a5dd6e322acd0d3f74f5b6529c905f1,0x1_0xe18998ee1eac180d977c2662f531a5c47251776f,3799.592688815771
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0xe6334eb8d2368a5248020fb343a3fc7acced8da3,200.81706441573388
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0xe6334eb8d2368a5248020fb343a3fc7acced8da3,201.1576297282876
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0xe6334eb8d2368a5248020fb343a3fc7acced8da3,200.35074742295083
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0xe6334eb8d2368a5248020fb343a3fc7acced8da3,201.30020134623842
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0xe6334eb8d2368a5248020fb343a3fc7acced8da3,219.44038349836813
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0xe6334eb8d2368a5248020fb343a3fc7acced8da3,209.98083764795592
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0xe6334eb8d2368a5248020fb343a3fc7acced8da3,316.4437003175874
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,236.48843312639204
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,258.9644644785567
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,282.69166397891684
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,211.54455212152408
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,198.74656416462003
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,131.2804869202462
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,205.8066306017328
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,151.18721810254016
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,147.5602411166524
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,199.28649386302266
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,151.4269643768903
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,135.97219806215855
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,120.45915257344303
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,90.81150902488355
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,99.31506772495719
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,144.07885017600464
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,142.88446138007848
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,127.65518486485462
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,132.69626159152395
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,159.38499090066307
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,59.22750614450932
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,90.61795059369724
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,105.84349496673335
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0xb99bcff726fe908c72aad3edced34414da2ff6eb,169.3223438559046
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0x24f8d8526158bf97de53138d7ec8c6c0833ed526,285.81850172174654
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0x24f8d8526158bf97de53138d7ec8c6c0833ed526,329.8333099434401
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0x24f8d8526158bf97de53138d7ec8c6c0833ed526,154.35191916737583
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0x24f8d8526158bf97de53138d7ec8c6c0833ed526,162.03422847473638
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0x24f8d8526158bf97de53138d7ec8c6c0833ed526,191.53773308814073
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0x24f8d8526158bf97de53138d7ec8c6c0833ed526,156.30919605342416
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0x24f8d8526158bf97de53138d7ec8c6c0833ed526,99.05742964416693
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0x24f8d8526158bf97de53138d7ec8c6c0833ed526,152.80574275625764
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0x24f8d8526158bf97de53138d7ec8c6c0833ed526,410.9691449193863
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0x24f8d8526158bf97de53138d7ec8c6c0833ed526,176.00268668351228
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0x24f8d8526158bf97de53138d7ec8c6c0833ed526,265.6506253657919
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0x24f8d8526158bf97de53138d7ec8c6c0833ed526,499.536
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0x24f8d8526158bf97de53138d7ec8c6c0833ed526,186.90324848270404
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0x24f8d8526158bf97de53138d7ec8c6c0833ed526,287.87753502344555
0x1_0x8d655aaaa0ec224b17972df385e25325b9103332,0x1_0x9cc68a0947d8be38ec7c3504ea31a09a26b7f441,228.41087754344042
0x1_0xa17073a0bcdc09f7d5f85003bcc429b76239cfbe,0x1_0x2d353917e7bbc43d756443601fee7ebbf0003571,259.3809265026082
0x1_0x9e1adf3b22771ef94ba1fb70f011f811bc3868bd,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,12.188670358117738
0x1_0x9e1adf3b22771ef94ba1fb70f011f811bc3868bd,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,12.223064259959273
0x1_0x9e1adf3b22771ef94ba1fb70f011f811bc3868bd,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,10.56072111650709
0x1_0x9e1adf3b22771ef94ba1fb70f011f811bc3868bd,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,8.182948799728182
0x1_0x9e1adf3b22771ef94ba1fb70f011f811bc3868bd,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,6.5423991843461184
0x1_0x9e1adf3b22771ef94ba1fb70f011f811bc3868bd,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,7.070389397420174
0x1_0x94c73002c66d90d7f09e1664202d9128c842064d,0x1_0x23a104a5f0f67e1be6a959ccfa62c358654e0454,822.4730071639764
0x1_0x94c73002c66d90d7f09e1664202d9128c842064d,0x1_0x9ff7a87acc2944e670f5582a516b7892a6d85acb,928.0237627734498
0x1_0x94c73002c66d90d7f09e1664202d9128c842064d,0x1_0x24f8d8526158bf97de53138d7ec8c6c0833ed526,945.4517536017775
0x1_0x94c73002c66d90d7f09e1664202d9128c842064d,0x1_0x24f8d8526158bf97de53138d7ec8c6c0833ed526,1216.7202518053946
0x1_0x94c73002c66d90d7f09e1664202d9128c842064d,0x1_0x5a3235750138863849dec769f590b67832b8a2df,3585.792141418074
0x1_0x94c73002c66d90d7f09e1664202d9128c842064d,0x1_0x3520484355a69de270a4cd4283abfdfc70968e90,2821.6053333291893
0x1_0x94c73002c66d90d7f09e1664202d9128c842064d,0x1_0x35d042c9bcc90cfb6cd934717b42c425048bcabc,3022.3458506934735
0x1_0x6af11ed2008131c091ba3171bd0bb3b5248316bc,0x1_0xf0002be189396b07b0ff1d5ee5f457f61e5c9129,1541.5685346185346
0x1_0x6af11ed2008131c091ba3171bd0bb3b5248316bc,0x1_0x5d93ee78d80db7824fd77f09d1bc142b7507ddcf,821.624782986885
0x1_0x6af11ed2008131c091ba3171bd0bb3b5248316bc,0x1_0x5d93ee78d80db7824fd77f09d1bc142b7507ddcf,416.61921528
0x1_0x6af11ed2008131c091ba3171bd0bb3b5248316bc,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,1220.0671639456912
0x1_0x6af11ed2008131c091ba3171bd0bb3b5248316bc,0x1_0x469a86788696bfdf0f3074e518fabe634d12181b,2298.04031569524
0x1_0x6af11ed2008131c091ba3171bd0bb3b5248316bc,0x1_0x8bf80903ff8b4f10e2189d3345f14c30a9016458,1121.617297294977
0x1_0x6af11ed2008131c091ba3171bd0bb3b5248316bc,0x1_0xc5d128232d8b6d7d25d0ba2b5c1155bd746647ed,1167.02051019731
0x1_0x3cde01de3bc9aedb7e363646c7e4b0ae23a81d6f,0x1_0x35e9a39c16542438297a8426a0c7eedc92d9e7c0,2.4207319721131313
0x1_0x58ffb09ce2c206989bb12f2e42965fb818ade61a,0x1_0x331d6e1a2f6386e3e8fec4dab259473ad1a2fbef,214.45385625699998
0x1_0xdeb4aedb03d8277f6dabe074796a283e71007076,0x1_0x8bf80903ff8b4f10e2189d3345f14c30a9016458,35583.101547786
0x1_0x22462900ca7a359858f918660d0d13606351b928,0x1_0x9000075b6bf12da229be2ab3f89d680070710009,223.39125012926672
0x1_0xe2245cb6206ce7cb7a47054fa51fea559d708c8e,0x1_0x40000da9a566ad5648d1c484b3653befc8ae0004,54.955047495198826
0x1_0x88888888897519c77fa529a825cb699136b1adfb,0x1_0x14c07a5f107a9d15a6c2d0c131dcb3933386503e,23.126388766519334
0x1_0x88888888897519c77fa529a825cb699136b1adfb,0x1_0xfc76ef7f67c8cf332f5a0bf44afecd880d50579d,11.9441288161101
0x1_0x5fea6c963a57786c7ea2c3f48a39110659526362,0x1_0xee425457c40a4fd1dc939831fd35b447a92c25aa,0.6693086282248767
0x1_0xdcf85862f287f1fcc2b37dd19bddb2350d639d01,0x1_0xe000008459b74a91e306a47c808061dfa372000e,0.5925181595716263
0x1_0xdcf85862f287f1fcc2b37dd19bddb2350d639d01,0x1_0x3b522a3a971b8147c3b3b5c9a9bb2e0718d83625,11.027165448643059
0x1_0x358551e4e26cf99a2a14e39d58224a2b6974a8f9,0x1_0xf0000376376ec16c18f5e94fd5d04b0e766e000f,77085.62992537642
0x1_0x358551e4e26cf99a2a14e39d58224a2b6974a8f9,0x1_0x44cba75eaabee666601a7e159bc9880281ed6480,4180.224711987542
0x1_0x358551e4e26cf99a2a14e39d58224a2b6974a8f9,0x1_0x0c71594b60dddaaa598fc613ec4040542b49384c,89458.04514071824
0x1_0xfb6f987bea53a71e0b629bff3dcfcf59b69f77ab,0x1_0xc5d128232d8b6d7d25d0ba2b5c1155bd746647ed,63214.446289536994
0x1_0x21f836ef326abed3ebf2eac9817c9ed1022c7716,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,281.77856606899996
0x1_0x21f836ef326abed3ebf2eac9817c9ed1022c7716,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,176.41176240005703
0x1_0x21f836ef326abed3ebf2eac9817c9ed1022c7716,0x1_0xa40882cba5e4d2697afb86092f6429eaf8fe1e06,26919.716345459634
0x1_0x21f836ef326abed3ebf2eac9817c9ed1022c7716,0x1_0xdbcad2fab15ea2884f0fefbe5d4b12f3fedcce3e,26780.259969828003
0x1_0xd66ba9b7d332ed5f399ca907bab7686292b14cdf,0x1_0xcd2dadfdcf913be2b40d5350506933d63b0cac6e,24639.140704334757
0x1_0xd66ba9b7d332ed5f399ca907bab7686292b14cdf,0x1_0xc5d128232d8b6d7d25d0ba2b5c1155bd746647ed,65109.15473786
0x1_0x7347f924ebaa4541141e706f5ab64c5b9bd4db24,0x1_0x808b754c23818d0d6cba690d2c88fb808a60a0b1,1070.291703372
0x1_0x5a072f9e491d098e71beb4cc64a878955dceaa1f,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,281.34835311144195
0x1_0x5a072f9e491d098e71beb4cc64a878955dceaa1f,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,100.06111101232001
0x1_0x5a072f9e491d098e71beb4cc64a878955dceaa1f,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,50.060547
0x1_0x5a072f9e491d098e71beb4cc64a878955dceaa1f,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,35.82160772381881
0x1_0x5a072f9e491d098e71beb4cc64a878955dceaa1f,0x1_0x0177ffdf6b5c00ff8eab1a498ea10191ebc965db,15.199579709374
0x1_0x5a072f9e491d098e71beb4cc64a878955dceaa1f,0x1_0xc0ffeebabe5d496b2dde509f9fa189c25cf29671,71.12663302074533
0x1_0x5a072f9e491d098e71beb4cc64a878955dceaa1f,0x1_0x19e4a1c4095c90800afe8df09512e361755bc161,1203.4345566600155
0x1_0x5a072f9e491d098e71beb4cc64a878955dceaa1f,0x1_0x19e4a1c4095c90800afe8df09512e361755bc161,603.5197058021687
